annotation_name	accession	assminfo-name	organism-name	organism-tax-id	full_path
Ovis_aries-GCA_022416695.1-2023_11-genes	GCA_022416695.1	ASM2241669v1	Ovis aries	9940	https://ftp.ensembl.org/pub/rapid-release/species/Ovis_aries/GCA_022416695.1/ensembl/geneset/2023_11/Ovis_aries-GCA_022416695.1-2023_11-genes.gff3.gz
Ovis_aries-GCA_022416725.1-2023_09-genes	GCA_022416725.1	ASM2241672v1	Ovis aries	9940	https://ftp.ensembl.org/pub/rapid-release/species/Ovis_aries/GCA_022416725.1/ensembl/geneset/2023_09/Ovis_aries-GCA_022416725.1-2023_09-genes.gff3.gz
Ovis_aries-GCA_022416745.1-2023_10-genes	GCA_022416745.1	ASM2241674v1	Ovis aries	9940	https://ftp.ensembl.org/pub/rapid-release/species/Ovis_aries/GCA_022416745.1/ensembl/geneset/2023_10/Ovis_aries-GCA_022416745.1-2023_10-genes.gff3.gz
Ovis_aries-GCA_022416755.1-2023_11-genes	GCA_022416755.1	ASM2241675v1	Ovis aries	9940	https://ftp.ensembl.org/pub/rapid-release/species/Ovis_aries/GCA_022416755.1/ensembl/geneset/2023_11/Ovis_aries-GCA_022416755.1-2023_11-genes.gff3.gz
Ovis_aries-GCA_022416775.1-2023_11-genes	GCA_022416775.1	ASM2241677v1	Ovis aries	9940	https://ftp.ensembl.org/pub/rapid-release/species/Ovis_aries/GCA_022416775.1/ensembl/geneset/2023_11/Ovis_aries-GCA_022416775.1-2023_11-genes.gff3.gz
Ovis_aries-GCA_022416785.1-2023_10-genes	GCA_022416785.1	ASM2241678v1	Ovis aries	9940	https://ftp.ensembl.org/pub/rapid-release/species/Ovis_aries/GCA_022416785.1/ensembl/geneset/2023_10/Ovis_aries-GCA_022416785.1-2023_10-genes.gff3.gz
Ovis_aries-GCA_022416915.1-2023_11-genes	GCA_022416915.1	ASM2241691v1	Ovis aries	9940	https://ftp.ensembl.org/pub/rapid-release/species/Ovis_aries/GCA_022416915.1/ensembl/geneset/2023_11/Ovis_aries-GCA_022416915.1-2023_11-genes.gff3.gz
Ovis_aries-GCA_022432825.1-2023_10-genes	GCA_022432825.1	ASM2243282v1	Ovis aries	9940	https://ftp.ensembl.org/pub/rapid-release/species/Ovis_aries/GCA_022432825.1/ensembl/geneset/2023_10/Ovis_aries-GCA_022432825.1-2023_10-genes.gff3.gz
Ovis_aries-GCA_022432835.1-2023_11-genes	GCA_022432835.1	ASM2243283v1	Ovis aries	9940	https://ftp.ensembl.org/pub/rapid-release/species/Ovis_aries/GCA_022432835.1/ensembl/geneset/2023_11/Ovis_aries-GCA_022432835.1-2023_11-genes.gff3.gz
Ovis_aries-GCA_022432845.1-2023_10-genes	GCA_022432845.1	ASM2243284v1	Ovis aries	9940	https://ftp.ensembl.org/pub/rapid-release/species/Ovis_aries/GCA_022432845.1/ensembl/geneset/2023_10/Ovis_aries-GCA_022432845.1-2023_10-genes.gff3.gz
Ovis_aries-GCA_022538005.1-2023_10-genes	GCA_022538005.1	ASM2253800v1	Ovis aries	9940	https://ftp.ensembl.org/pub/rapid-release/species/Ovis_aries/GCA_022538005.1/ensembl/geneset/2023_10/Ovis_aries-GCA_022538005.1-2023_10-genes.gff3.gz
Ovis_aries-GCA_024222175.1-2023_08-genes	GCA_024222175.1	ASM2422217v1	Ovis aries	9940	https://ftp.ensembl.org/pub/rapid-release/species/Ovis_aries/GCA_024222175.1/ensembl/geneset/2023_08/Ovis_aries-GCA_024222175.1-2023_08-genes.gff3.gz
Ovis_aries-GCA_024222265.1-2023_10-genes	GCA_024222265.1	ASM2422226v1	Ovis aries	9940	https://ftp.ensembl.org/pub/rapid-release/species/Ovis_aries/GCA_024222265.1/ensembl/geneset/2023_10/Ovis_aries-GCA_024222265.1-2023_10-genes.gff3.gz
Owenia_fusiformis-GCA_903813345.1-2022_03-genes	GCA_903813345.1	Owenia_assembly_annotated	Owenia fusiformis	6347	https://ftp.ensembl.org/pub/rapid-release/species/Owenia_fusiformis/GCA_903813345.1/genbank/geneset/2022_03/Owenia_fusiformis-GCA_903813345.1-2022_03-genes.gff3.gz
Oxystoma_pomonae-GCA_963921995.1-2024_05-genes	GCA_963921995.1	icOxyPomo2.1	Oxystoma pomonae	1588336	https://ftp.ensembl.org/pub/rapid-release/species/Oxystoma_pomonae/GCA_963921995.1/ensembl/geneset/2024_05/Oxystoma_pomonae-GCA_963921995.1-2024_05-genes.gff3.gz
Oxyura_jamaicensis-GCA_011077185.1-2023_10-genes	GCA_011077185.1	BPBGC_Ojam_1.0	Oxyura jamaicensis	8884	https://ftp.ensembl.org/pub/rapid-release/species/Oxyura_jamaicensis/GCA_011077185.1/ensembl/geneset/2023_10/Oxyura_jamaicensis-GCA_011077185.1-2023_10-genes.gff3.gz
Pachyseris_speciosa-GCA_016490735.1-2023_10-genes	GCA_016490735.1	ASM1649073v1	Pachyseris speciosa	497657	https://ftp.ensembl.org/pub/rapid-release/species/Pachyseris_speciosa/GCA_016490735.1/ensembl/geneset/2023_10/Pachyseris_speciosa-GCA_016490735.1-2023_10-genes.gff3.gz
Pammene_aurita-GCA_947086415.1-2023_07-genes	GCA_947086415.1	ilPamAuri1.1	Pammene aurita	1870148	https://ftp.ensembl.org/pub/rapid-release/species/Pammene_aurita/GCA_947086415.1/braker/geneset/2023_07/Pammene_aurita-GCA_947086415.1-2023_07-genes.gff3.gz
Pammene_fasciana-GCA_911728525.2-2022_03-genes	GCA_911728525.2	ilPamFasc1.2 alternate haplotype	Pammene fasciana	1101027	https://ftp.ensembl.org/pub/rapid-release/species/Pammene_fasciana/GCA_911728525.2/braker/geneset/2022_03/Pammene_fasciana-GCA_911728525.2-2022_03-genes.gff3.gz
Pammene_fasciana-GCA_911728535.1-2021_12-genes	GCA_911728535.1	ilPamFasc1.1	Pammene fasciana	1101027	https://ftp.ensembl.org/pub/rapid-release/species/Pammene_fasciana/GCA_911728535.1/braker/geneset/2021_12/Pammene_fasciana-GCA_911728535.1-2021_12-genes.gff3.gz
Pampus_argenteus-GCA_036321115.1-2024_04-genes	GCA_036321115.1	ASM3632111v1	Pampus argenteus	206143	https://ftp.ensembl.org/pub/rapid-release/species/Pampus_argenteus/GCA_036321115.1/ensembl/geneset/2024_04/Pampus_argenteus-GCA_036321115.1-2024_04-genes.gff3.gz
Pandemis_cinnamomeana-GCA_932294335.1-2022_06-genes	GCA_932294335.1	ilPanCinn1.1 alternate haplotype	Pandemis cinnamomeana	753214	https://ftp.ensembl.org/pub/rapid-release/species/Pandemis_cinnamomeana/GCA_932294335.1/braker/geneset/2022_06/Pandemis_cinnamomeana-GCA_932294335.1-2022_06-genes.gff3.gz
Pandemis_cinnamomeana-GCA_932294345.1-2022_06-genes	GCA_932294345.1	ilPanCinn1.1	Pandemis cinnamomeana	753214	https://ftp.ensembl.org/pub/rapid-release/species/Pandemis_cinnamomeana/GCA_932294345.1/braker/geneset/2022_06/Pandemis_cinnamomeana-GCA_932294345.1-2022_06-genes.gff3.gz
Pandemis_corylana-GCA_949127965.1-2023_07-genes	GCA_949127965.1	ilPanCory1.1	Pandemis corylana	1101029	https://ftp.ensembl.org/pub/rapid-release/species/Pandemis_corylana/GCA_949127965.1/braker/geneset/2023_07/Pandemis_corylana-GCA_949127965.1-2023_07-genes.gff3.gz
Pandemis_corylana-GCA_949127985.1-2023_07-genes	GCA_949127985.1	ilPanCory1.1 alternate haplotype	Pandemis corylana	1101029	https://ftp.ensembl.org/pub/rapid-release/species/Pandemis_corylana/GCA_949127985.1/braker/geneset/2023_07/Pandemis_corylana-GCA_949127985.1-2023_07-genes.gff3.gz
Pandemis_heparana-GCA_963854515.1-2024_04-genes	GCA_963854515.1	ilPanHepa1.1	Pandemis heparana	192191	https://ftp.ensembl.org/pub/rapid-release/species/Pandemis_heparana/GCA_963854515.1/ensembl/geneset/2024_04/Pandemis_heparana-GCA_963854515.1-2024_04-genes.gff3.gz
Pangasianodon_hypophthalmus-GCA_027358585.1-2023_04-genes	GCA_027358585.1	fPanHyp1.pri	Pangasianodon hypophthalmus	310915	https://ftp.ensembl.org/pub/rapid-release/species/Pangasianodon_hypophthalmus/GCA_027358585.1/ensembl/geneset/2023_04/Pangasianodon_hypophthalmus-GCA_027358585.1-2023_04-genes.gff3.gz
Panonychus_citri-GCA_014898815.1-2023_04-genes	GCA_014898815.1	ASM1489881v1	Panonychus citri	50023	https://ftp.ensembl.org/pub/rapid-release/species/Panonychus_citri/GCA_014898815.1/refseq/geneset/2023_04/Panonychus_citri-GCA_014898815.1-2023_04-genes.gff3.gz
Panorpa_germanica-GCA_963678705.1-2024_06-genes	GCA_963678705.1	ijPanGerm4.1	Panorpa germanica	50603	https://ftp.ensembl.org/pub/rapid-release/species/Panorpa_germanica/GCA_963678705.1/ensembl/geneset/2024_06/Panorpa_germanica-GCA_963678705.1-2024_06-genes.gff3.gz
Panthera_leo-GCA_018350215.1-2021_09-genes	GCA_018350215.1	P.leo_Ple1_pat1.1	Panthera leo	9689	https://ftp.ensembl.org/pub/rapid-release/species/Panthera_leo/GCA_018350215.1/ensembl/geneset/2021_09/Panthera_leo-GCA_018350215.1-2021_09-genes.gff3.gz
Panthera_tigris-GCA_018350195.1-2021_09-genes	GCA_018350195.1	P.tigris_Pti1_mat1.0	Panthera tigris	9694	https://ftp.ensembl.org/pub/rapid-release/species/Panthera_tigris/GCA_018350195.1/ensembl/geneset/2021_09/Panthera_tigris-GCA_018350195.1-2021_09-genes.gff3.gz
Pantherophis_gloydi-GCA_037215915.1-2024_06-genes	GCA_037215915.1	rPanGlo1_p1.0	Pantherophis vulpinus	94886	https://ftp.ensembl.org/pub/rapid-release/species/Pantherophis_gloydi/GCA_037215915.1/ensembl/geneset/2024_06/Pantherophis_gloydi-GCA_037215915.1-2024_06-genes.gff3.gz
Pantherophis_guttatus-GCA_001185365.2-2020_04-genes	GCA_001185365.2	UNIGE_PanGut_3.0	Pantherophis guttatus	94885	https://ftp.ensembl.org/pub/rapid-release/species/Pantherophis_guttatus/GCA_001185365.2/ensembl/geneset/2020_04/Pantherophis_guttatus-GCA_001185365.2-2020_04-genes.gff3.gz
Panzeria_rudis-GCA_956483635.1-2023_10-genes	GCA_956483635.1	idPanRudi1.1	Panzeria rudis	1918131	https://ftp.ensembl.org/pub/rapid-release/species/Panzeria_rudis/GCA_956483635.1/braker/geneset/2023_10/Panzeria_rudis-GCA_956483635.1-2023_10-genes.gff3.gz
Papilio_machaon-GCA_912999745.1-2021_11-genes	GCA_912999745.1	ilPapMach1.1	Papilio machaon	76193	https://ftp.ensembl.org/pub/rapid-release/species/Papilio_machaon/GCA_912999745.1/ensembl/geneset/2021_11/Papilio_machaon-GCA_912999745.1-2021_11-genes.gff3.gz
Papilio_machaon-GCA_912999765.1-2021_11-genes	GCA_912999765.1	ilPapMach1.1 alternate haplotype	Papilio machaon	76193	https://ftp.ensembl.org/pub/rapid-release/species/Papilio_machaon/GCA_912999765.1/ensembl/geneset/2021_11/Papilio_machaon-GCA_912999765.1-2021_11-genes.gff3.gz
Papilio_machaon-GCA_912999765.2-2022_04-genes	GCA_912999765.2	ilPapMach1.2 alternate haplotype	Papilio machaon	76193	https://ftp.ensembl.org/pub/rapid-release/species/Papilio_machaon/GCA_912999765.2/ensembl/geneset/2022_04/Papilio_machaon-GCA_912999765.2-2022_04-genes.gff3.gz
Papio_anubis-GCA_008728515.1-2021_02-genes	GCA_008728515.1	Panubis1.0	Papio anubis	9555	https://ftp.ensembl.org/pub/rapid-release/species/Papio_anubis/GCA_008728515.1/ensembl/geneset/2021_02/Papio_anubis-GCA_008728515.1-2021_02-genes.gff3.gz
Paracanthobrama_guichenoti-GCA_018749465.1-2022_10-genes	GCA_018749465.1	ASM1874946v1	Paracanthobrama guichenoti	291819	https://ftp.ensembl.org/pub/rapid-release/species/Paracanthobrama_guichenoti/GCA_018749465.1/ensembl/geneset/2022_10/Paracanthobrama_guichenoti-GCA_018749465.1-2022_10-genes.gff3.gz
Paralichthys_olivaceus-GCA_024713975.2-2023_02-genes	GCA_024713975.2	ASM2471397v2	Paralichthys olivaceus	8255	https://ftp.ensembl.org/pub/rapid-release/species/Paralichthys_olivaceus/GCA_024713975.2/ensembl/geneset/2023_02/Paralichthys_olivaceus-GCA_024713975.2-2023_02-genes.gff3.gz
Paramacrobiotus_metropolitanus-GCA_019649055.1-2023_08-genes	GCA_019649055.1	Prichtersi_v1.0	Paramacrobiotus metropolitanus	2943436	https://ftp.ensembl.org/pub/rapid-release/species/Paramacrobiotus_metropolitanus/GCA_019649055.1/refseq/geneset/2023_08/Paramacrobiotus_metropolitanus-GCA_019649055.1-2023_08-genes.gff3.gz
Parambassis_ranga-GCA_900634625.1-2019_05-genes	GCA_900634625.1	fParRan2.1	Parambassis ranga	210632	https://ftp.ensembl.org/pub/rapid-release/species/Parambassis_ranga/GCA_900634625.1/ensembl/geneset/2019_05/Parambassis_ranga-GCA_900634625.1-2019_05-genes.gff3.gz
Parambassis_ranga-GCA_900634625.2-2020_09-genes	GCA_900634625.2	fParRan2.2	Parambassis ranga	210632	https://ftp.ensembl.org/pub/rapid-release/species/Parambassis_ranga/GCA_900634625.2/ensembl/geneset/2020_09/Parambassis_ranga-GCA_900634625.2-2020_09-genes.gff3.gz
Parapoynx_stratiotata-GCA_910589245.1-2021_11-genes	GCA_910589245.1	ilParStra1.1 alternate haplotype	Parapoynx stratiotata	1594321	https://ftp.ensembl.org/pub/rapid-release/species/Parapoynx_stratiotata/GCA_910589245.1/ensembl/geneset/2021_11/Parapoynx_stratiotata-GCA_910589245.1-2021_11-genes.gff3.gz
Parapoynx_stratiotata-GCA_910589355.1-2021_11-genes	GCA_910589355.1	ilParStra1.1	Parapoynx stratiotata	1594321	https://ftp.ensembl.org/pub/rapid-release/species/Parapoynx_stratiotata/GCA_910589355.1/ensembl/geneset/2021_11/Parapoynx_stratiotata-GCA_910589355.1-2021_11-genes.gff3.gz
Pararge_aegeria-GCA_905163445.1-2021_05-genes	GCA_905163445.1	ilParAegt1.1	Pararge aegeria	116150	https://ftp.ensembl.org/pub/rapid-release/species/Pararge_aegeria/GCA_905163445.1/ensembl/geneset/2021_05/Pararge_aegeria-GCA_905163445.1-2021_05-genes.gff3.gz
Pararge_aegeria-GCA_905163545.1-2021_05-genes	GCA_905163545.1	ilParAegt1.1 alternate haplotype	Pararge aegeria	116150	https://ftp.ensembl.org/pub/rapid-release/species/Pararge_aegeria/GCA_905163545.1/ensembl/geneset/2021_05/Pararge_aegeria-GCA_905163545.1-2021_05-genes.gff3.gz
Parascotia_fuliginaria-GCA_963082885.1-2023_10-genes	GCA_963082885.1	ilParFuli1.1	Parascotia fuliginaria	938205	https://ftp.ensembl.org/pub/rapid-release/species/Parascotia_fuliginaria/GCA_963082885.1/braker/geneset/2023_10/Parascotia_fuliginaria-GCA_963082885.1-2023_10-genes.gff3.gz
Parasteatoda_tepidariorum-GCA_000365465.3-2021_11-genes	GCA_000365465.3	Ptep_3.0	Parasteatoda tepidariorum	114398	https://ftp.ensembl.org/pub/rapid-release/species/Parasteatoda_tepidariorum/GCA_000365465.3/refseq/geneset/2021_11/Parasteatoda_tepidariorum-GCA_000365465.3-2021_11-genes.gff3.gz
Parietaria_judaica-GCA_954871525.1-2024_02-genes	GCA_954871525.1	drParJuda1.1	Parietaria judaica	33127	https://ftp.ensembl.org/pub/rapid-release/species/Parietaria_judaica/GCA_954871525.1/ensembl/geneset/2024_02/Parietaria_judaica-GCA_954871525.1-2024_02-genes.gff3.gz
Pasiphila_rectangulata-GCA_963082625.1-2023_10-genes	GCA_963082625.1	ilPasRect1.1	Pasiphila rectangulata	572874	https://ftp.ensembl.org/pub/rapid-release/species/Pasiphila_rectangulata/GCA_963082625.1/braker/geneset/2023_10/Pasiphila_rectangulata-GCA_963082625.1-2023_10-genes.gff3.gz
Passer_domesticus-GCA_001700915.1-2020_04-genes	GCA_001700915.1	Passer_domesticus-1.0	Passer domesticus	48849	https://ftp.ensembl.org/pub/rapid-release/species/Passer_domesticus/GCA_001700915.1/ensembl/geneset/2020_04/Passer_domesticus-GCA_001700915.1-2020_04-genes.gff3.gz
Patella_caerulea-GCA_036850965.1-2024_06-genes	GCA_036850965.1	PatCaer1	Patella caerulea	87958	https://ftp.ensembl.org/pub/rapid-release/species/Patella_caerulea/GCA_036850965.1/ensembl/geneset/2024_06/Patella_caerulea-GCA_036850965.1-2024_06-genes.gff3.gz
Patella_depressa-GCA_948474765.1-2023_05-genes	GCA_948474765.1	xgPatDepr1.1	Patella depressa	87960	https://ftp.ensembl.org/pub/rapid-release/species/Patella_depressa/GCA_948474765.1/ensembl/geneset/2023_05/Patella_depressa-GCA_948474765.1-2023_05-genes.gff3.gz
Patella_pellucida-GCA_917208275.1-2022_02-genes	GCA_917208275.1	xgPatPell1.1	Patella pellucida	88005	https://ftp.ensembl.org/pub/rapid-release/species/Patella_pellucida/GCA_917208275.1/ensembl/geneset/2022_02/Patella_pellucida-GCA_917208275.1-2022_02-genes.gff3.gz
Patella_ulyssiponensis-GCA_963678685.1-2024_04-genes	GCA_963678685.1	xgPatUlys2.1	Patella ulyssiponensis	334708	https://ftp.ensembl.org/pub/rapid-release/species/Patella_ulyssiponensis/GCA_963678685.1/ensembl/geneset/2024_04/Patella_ulyssiponensis-GCA_963678685.1-2024_04-genes.gff3.gz
Patella_vulgata-GCA_932274405.1-2022_03-genes	GCA_932274405.1	xgPatVulg1.1 alternate haplotype	Patella vulgata	6465	https://ftp.ensembl.org/pub/rapid-release/species/Patella_vulgata/GCA_932274405.1/ensembl/geneset/2022_03/Patella_vulgata-GCA_932274405.1-2022_03-genes.gff3.gz
Patella_vulgata-GCA_932274485.1-2022_08-genes	GCA_932274485.1	xgPatVulg1.1	Patella vulgata	6465	https://ftp.ensembl.org/pub/rapid-release/species/Patella_vulgata/GCA_932274485.1/ensembl/geneset/2022_08/Patella_vulgata-GCA_932274485.1-2022_08-genes.gff3.gz
Patiria_miniata-GCA_015706575.1-2022_04-genes	GCA_015706575.1	Pmin_3.0	Patiria miniata	46514	https://ftp.ensembl.org/pub/rapid-release/species/Patiria_miniata/GCA_015706575.1/refseq/geneset/2022_04/Patiria_miniata-GCA_015706575.1-2022_04-genes.gff3.gz
Pecten_maximus-GCA_902652985.1-2023_08-genes	GCA_902652985.1	xPecMax1.1	Pecten maximus	6579	https://ftp.ensembl.org/pub/rapid-release/species/Pecten_maximus/GCA_902652985.1/refseq/geneset/2023_08/Pecten_maximus-GCA_902652985.1-2023_08-genes.gff3.gz
Pectinophora_gossypiella-GCA_024362695.1-2022_11-genes	GCA_024362695.1	ilPecGoss1.1	Pectinophora gossypiella	13191	https://ftp.ensembl.org/pub/rapid-release/species/Pectinophora_gossypiella/GCA_024362695.1/refseq/geneset/2022_11/Pectinophora_gossypiella-GCA_024362695.1-2022_11-genes.gff3.gz
Pectinophora_gossypiella-GCA_024362825.1-2022_09-genes	GCA_024362825.1	ilPecGoss1.1 alternate haplotype	Pectinophora gossypiella	13191	https://ftp.ensembl.org/pub/rapid-release/species/Pectinophora_gossypiella/GCA_024362825.1/ensembl/geneset/2022_09/Pectinophora_gossypiella-GCA_024362825.1-2022_09-genes.gff3.gz
Pedicia_rivosa-GCA_963082725.1-2023_10-genes	GCA_963082725.1	idPedRivo1.1	Pedicia rivosa	2882575	https://ftp.ensembl.org/pub/rapid-release/species/Pedicia_rivosa/GCA_963082725.1/braker/geneset/2023_10/Pedicia_rivosa-GCA_963082725.1-2023_10-genes.gff3.gz
Pegoplata_infirma-GCA_963921195.1-2024_05-genes	GCA_963921195.1	idPegInfi2.1	Pegoplata infirma	559701	https://ftp.ensembl.org/pub/rapid-release/species/Pegoplata_infirma/GCA_963921195.1/braker/geneset/2024_05/Pegoplata_infirma-GCA_963921195.1-2024_05-genes.gff3.gz
Pelagia_noctiluca-GCA_963924455.1-2024_05-genes	GCA_963924455.1	jsPelNoct2.1	Pelagia noctiluca	400838	https://ftp.ensembl.org/pub/rapid-release/species/Pelagia_noctiluca/GCA_963924455.1/ensembl/geneset/2024_05/Pelagia_noctiluca-GCA_963924455.1-2024_05-genes.gff3.gz
Pemphredon_lugubris-GCA_933228935.1-2022_08-genes	GCA_933228935.1	iyPemLugu1.1	Pemphredon lugubris	2495172	https://ftp.ensembl.org/pub/rapid-release/species/Pemphredon_lugubris/GCA_933228935.1/ensembl/geneset/2022_08/Pemphredon_lugubris-GCA_933228935.1-2022_08-genes.gff3.gz
Penaeus_chinensis-GCA_019202785.2-2022_07-genes	GCA_019202785.2	ASM1920278v2	Penaeus chinensis	139456	https://ftp.ensembl.org/pub/rapid-release/species/Penaeus_chinensis/GCA_019202785.2/refseq/geneset/2022_07/Penaeus_chinensis-GCA_019202785.2-2022_07-genes.gff3.gz
Penaeus_japonicus-GCA_017312705.1-2022_03-genes	GCA_017312705.1	Mj_TUMSAT_v1.0	Penaeus japonicus	27405	https://ftp.ensembl.org/pub/rapid-release/species/Penaeus_japonicus/GCA_017312705.1/refseq/geneset/2022_03/Penaeus_japonicus-GCA_017312705.1-2022_03-genes.gff3.gz
Penaeus_monodon-GCA_015228065.1-2021_11-genes	GCA_015228065.1	NSTDA_Pmon_1	Penaeus monodon	6687	https://ftp.ensembl.org/pub/rapid-release/species/Penaeus_monodon/GCA_015228065.1/refseq/geneset/2021_11/Penaeus_monodon-GCA_015228065.1-2021_11-genes.gff3.gz
Penaeus_vannamei-GCA_003789085.1-2022_04-genes	GCA_003789085.1	ASM378908v1	Penaeus vannamei	6689	https://ftp.ensembl.org/pub/rapid-release/species/Penaeus_vannamei/GCA_003789085.1/refseq/geneset/2022_04/Penaeus_vannamei-GCA_003789085.1-2022_04-genes.gff3.gz
Perca_fluviatilis-GCA_010015445.1-2024_04-genes	GCA_010015445.1	GENO_Pfluv_1.0	Perca fluviatilis	8168	https://ftp.ensembl.org/pub/rapid-release/species/Perca_fluviatilis/GCA_010015445.1/ensembl/geneset/2024_04/Perca_fluviatilis-GCA_010015445.1-2024_04-genes.gff3.gz
Perccottus_glenii-GCA_024416835.2-2024_04-genes	GCA_024416835.2	ASM2441683v2	Perccottus glenii	284583	https://ftp.ensembl.org/pub/rapid-release/species/Perccottus_glenii/GCA_024416835.2/ensembl/geneset/2024_04/Perccottus_glenii-GCA_024416835.2-2024_04-genes.gff3.gz
Peribatodes_rhomboidaria-GCA_911728505.1-2021_12-genes	GCA_911728505.1	ilPerRhom1.1 alternate haplotype	Peribatodes rhomboidaria	190356	https://ftp.ensembl.org/pub/rapid-release/species/Peribatodes_rhomboidaria/GCA_911728505.1/braker/geneset/2021_12/Peribatodes_rhomboidaria-GCA_911728505.1-2021_12-genes.gff3.gz
Peribatodes_rhomboidaria-GCA_911728515.1-2021_12-genes	GCA_911728515.1	ilPerRhom1.1	Peribatodes rhomboidaria	190356	https://ftp.ensembl.org/pub/rapid-release/species/Peribatodes_rhomboidaria/GCA_911728515.1/braker/geneset/2021_12/Peribatodes_rhomboidaria-GCA_911728515.1-2021_12-genes.gff3.gz
Periophthalmus_magnuspinnatus-GCA_009829125.1-2020_05-genes	GCA_009829125.1	fPerMag1.pri	Periophthalmus magnuspinnatus	409849	https://ftp.ensembl.org/pub/rapid-release/species/Periophthalmus_magnuspinnatus/GCA_009829125.1/ensembl/geneset/2020_05/Periophthalmus_magnuspinnatus-GCA_009829125.1-2020_05-genes.gff3.gz
Periophthalmus_magnuspinnatus-GCA_009829125.3-2023_06-genes	GCA_009829125.3	fPerMag1.2.pri	Periophthalmus magnuspinnatus	409849	https://ftp.ensembl.org/pub/rapid-release/species/Periophthalmus_magnuspinnatus/GCA_009829125.3/ensembl/geneset/2023_06/Periophthalmus_magnuspinnatus-GCA_009829125.3-2023_06-genes.gff3.gz
Periphyllus_acericola-GCA_949715065.1-2023_07-genes	GCA_949715065.1	ihPerAcec1.1	Periphyllus acericola	1425412	https://ftp.ensembl.org/pub/rapid-release/species/Periphyllus_acericola/GCA_949715065.1/braker/geneset/2023_07/Periphyllus_acericola-GCA_949715065.1-2023_07-genes.gff3.gz
Perizoma_affinitatum-GCA_961405105.1-2023_10-genes	GCA_961405105.1	ilPerAffn1.1	Perizoma affinitatum	934816	https://ftp.ensembl.org/pub/rapid-release/species/Perizoma_affinitatum/GCA_961405105.1/braker/geneset/2023_10/Perizoma_affinitatum-GCA_961405105.1-2023_10-genes.gff3.gz
Perizoma_flavofasciatum-GCA_958496245.1-2023_10-genes	GCA_958496245.1	ilPerFlao1.1	Perizoma flavofasciatum	934819	https://ftp.ensembl.org/pub/rapid-release/species/Perizoma_flavofasciatum/GCA_958496245.1/ensembl/geneset/2023_10/Perizoma_flavofasciatum-GCA_958496245.1-2023_10-genes.gff3.gz
Perognathus_longimembris_pacificus-GCA_023159225.1-2023_10-genes	GCA_023159225.1	ASM2315922v1	Perognathus longimembris pacificus	214514	https://ftp.ensembl.org/pub/rapid-release/species/Perognathus_longimembris_pacificus/GCA_023159225.1/ensembl/geneset/2023_10/Perognathus_longimembris_pacificus-GCA_023159225.1-2023_10-genes.gff3.gz
