assembly_accession	assembly_name	taxon_id	organism_name	source_database	annotation_provider	access_url	file_format	release_date	retrieval_date	pipeline_name	pipeline_method	pipeline_version	last_modified_date	md5_checksum
GCF_022965805.1	ASM2296580v1	1245227	Primulina eburnea	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/965/805/GCF_022965805.1_ASM2296580v1/GCF_022965805.1_ASM2296580v1_genomic.gff.gz	gff	2025-04-14	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2025-04-16	230505f948a08a31c1a00c89acd8580e
GCF_012295235.1	ASM1229523v2	1492673	Primulina huaijiensis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/295/235/GCF_012295235.1_ASM1229523v2/GCF_012295235.1_ASM1229523v2_genomic.gff.gz	gff	2025-04-22	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2025-04-24	2299e5e91b9438a0ca088af8b3f66e93
GCF_025594145.1	ASM2559414v2	48773	Primulina tabacum	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/594/145/GCF_025594145.1_ASM2559414v2/GCF_025594145.1_ASM2559414v2_genomic.gff.gz	gff	2025-07-22	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.4	2025-07-25	99d245dff64891531f9cd241193fc226
GCF_021018805.1	Cam_Psub_1.2	208062	Prinia subflava	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/018/805/GCF_021018805.1_Cam_Psub_1.2/GCF_021018805.1_Cam_Psub_1.2_genomic.gff.gz	gff	2024-02-23	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-02-27	83e9817c87b96dc05a059e84e40ad0ca
GCF_016509475.1	Fcat_Pben_1.1_paternal_pri	37029	Prionailurus bengalensis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/509/475/GCF_016509475.1_Fcat_Pben_1.1_paternal_pri/GCF_016509475.1_Fcat_Pben_1.1_paternal_pri_genomic.gff.gz	gff	2021-08-30	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2021-09-10	aceb1b2309342331a55198c94edbe006
GCF_022837055.1	UM_Priviv_1.0	61388	Prionailurus viverrinus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/837/055/GCF_022837055.1_UM_Priviv_1.0/GCF_022837055.1_UM_Priviv_1.0_genomic.gff.gz	gff	2023-03-03	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-03-05	384d2c96a621fdfc0fd37fe772a99c30
GCF_044704955.1	sPriJap1.hap1	55135	Pristiophorus japonicus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/044/704/955/GCF_044704955.1_sPriJap1.hap1/GCF_044704955.1_sPriJap1.hap1_genomic.gff.gz	gff	2025-01-11	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2025-01-22	286e800441eb9bf2edf6f31f45e2cda3
GCF_009764475.1	sPriPec2.1.pri	685728	Pristis pectinata	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/764/475/GCF_009764475.1_sPriPec2.1.pri/GCF_009764475.1_sPriPec2.1.pri_genomic.gff.gz	gff	2023-02-25	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-02-26	a7f79bf2d46de008b2ff0a5b23f3b2ea
GCF_040958095.1	FALCON_Pclarkii_2.0	6728	Procambarus clarkii	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/958/095/GCF_040958095.1_FALCON_Pclarkii_2.0/GCF_040958095.1_FALCON_Pclarkii_2.0_genomic.gff.gz	gff	2024-10-17	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2024-10-24	46ac08eb837ad8d9f8dbd6660453f73b
GCF_019279795.1	PAN1.0	7888	Protopterus annectens	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/279/795/GCF_019279795.1_PAN1.0/GCF_019279795.1_PAN1.0_genomic.gff.gz	gff	2021-09-08	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2021-10-23	736282466af912a041dfe62e845a1a08
GCF_902201215.1	ALMONDv2	3755	Prunus dulcis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/201/215/GCF_902201215.1_ALMONDv2/GCF_902201215.1_ALMONDv2_genomic.gff.gz	gff	2020-05-13	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.4	2023-06-06	663a82609fcc84a645b053a09dab99e9
GCF_000346735.1	P.mume_V1.0	102107	Prunus mume	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/346/735/GCF_000346735.1_P.mume_V1.0/GCF_000346735.1_P.mume_V1.0_genomic.gff.gz	gff	2016-05-09	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	7.0	2023-07-26	67823b682abc64cd0495a0e37af4df04
GCF_000346465.2	Prunus_persica_NCBIv2	3760	Prunus persica	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/346/465/GCF_000346465.2_Prunus_persica_NCBIv2/GCF_000346465.2_Prunus_persica_NCBIv2_genomic.gff.gz	gff	2017-03-07	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	7.3	2023-07-26	5c85653f1a25c9eb35a9397f9c92a349
GCF_902827115.2	fPseGeo1.2	52239	Pseudochaenichthys georgianus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/827/115/GCF_902827115.2_fPseGeo1.2/GCF_902827115.2_fPseGeo1.2_genomic.gff.gz	gff	2025-01-30	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2025-02-08	f07499539eb452a3ff35a4b6fbf06674
GCF_029220125.1	NWPU_hadal_v1	2059687	Pseudoliparis swirei	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/220/125/GCF_029220125.1_NWPU_hadal_v1/GCF_029220125.1_NWPU_hadal_v1_genomic.gff.gz	gff	2023-05-24	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-05-27	43fd74fc41273593c2a056d8f205858b
GCF_028390025.1	aPseCor3.hap2	495146	Pseudophryne corroboree	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/390/025/GCF_028390025.1_aPseCor3.hap2/GCF_028390025.1_aPseCor3.hap2_genomic.gff.gz	gff	2024-02-29	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-03-28	88a6e64bcaf4af462b9ddd632ee54cb9
GCF_036250125.1	bDixPip1.hap1	415032	Pseudopipra pipra	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/250/125/GCF_036250125.1_bDixPip1.hap1/GCF_036250125.1_bDixPip1.hap1_genomic.gff.gz	gff	2024-04-18	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-04-26	80c206a28fccb3a0019e1efe5067babd
GCF_024679245.1	ASM2467924v1	51549	Pseudorasbora parva	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/679/245/GCF_024679245.1_ASM2467924v1/GCF_024679245.1_ASM2467924v1_genomic.gff.gz	gff	2024-08-16	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2024-08-20	2bf92f0ead03fd448838e6a2cb55c8d9
GCF_039906515.1	mPseCra1.hap1	82174	Pseudorca crassidens	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/039/906/515/GCF_039906515.1_mPseCra1.hap1/GCF_039906515.1_mPseCra1.hap1_genomic.gff.gz	gff	2024-08-23	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2024-08-25	9f5abf0319bdc4245ebc7193606b5ac5
GCF_017499595.1	MGC_Penvy_1	181762	Psilocybe cubensis	RefSeq	Medicinal Genomics	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/499/595/GCF_017499595.1_MGC_Penvy_1/GCF_017499595.1_MGC_Penvy_1_genomic.gff.gz	gff	2022-05-06	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2022-05-06	636285d78adf22b3c1cc228720521288
GCF_051014685.1	iyPtiAriz1_principal	3350558	Ptiloglossa arizonensis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/014/685/GCF_051014685.1_iyPtiAriz1_principal/GCF_051014685.1_iyPtiAriz1_principal_genomic.gff.gz	gff	2025-08-21	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.5	2025-08-23	7efda5e24577fdcc06edaf1fe55f7781
GCF_041260155.1	AS_Pfla_20210202	63121	Ptychodera flava	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/260/155/GCF_041260155.1_AS_Pfla_20210202/GCF_041260155.1_AS_Pfla_20210202_genomic.gff.gz	gff	2024-12-31	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2025-01-03	d135dfdfe25c4b2109ebb7416ea123dd
GCF_021901695.1	Pst134E36_v1_pri	168172	Puccinia striiformis f. sp. tritici	RefSeq	Australian National University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/901/695/GCF_021901695.1_Pst134E36_v1_pri/GCF_021901695.1_Pst134E36_v1_pri_genomic.gff.gz	gff	2023-12-29	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2023-12-29	1c7a99ab380d1b8c8fd3a623a4c72475
GCF_026914185.1	ASM2691418v1	208348	Puccinia triticina	RefSeq	Henan Agricultural University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/914/185/GCF_026914185.1_ASM2691418v1/GCF_026914185.1_ASM2691418v1_genomic.gff.gz	gff	2023-01-29	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2023-06-24	bd70c4e0bc0c9e78b08aa0ec0b75e60d
GCF_949316345.1	fPunPun2.1	134920	Pungitius pungitius	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/949/316/345/GCF_949316345.1_fPunPun2.1/GCF_949316345.1_fPunPun2.1_genomic.gff.gz	gff	2024-01-11	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-01-27	c7473a9ff02b2a0d71a1eb082d4ba19a
GCF_007655135.1	ASM765513v2	22663	Punica granatum	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/655/135/GCF_007655135.1_ASM765513v2/GCF_007655135.1_ASM765513v2_genomic.gff.gz	gff	2019-10-31	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.2	2023-06-06	09658d1cb57bfe7d838f4a9d9a41771c
GCF_018831695.1	ASM1883169v1	1606681	Puntigrus tetrazona	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/831/695/GCF_018831695.1_ASM1883169v1/GCF_018831695.1_ASM1883169v1_genomic.gff.gz	gff	2021-08-12	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2021-08-30	a2f4d3eb5898e83b5d8475177b9c03cc
GCF_022605165.1	ASM2260516v1	2060973	Purpureocillium takamizusanense	RefSeq	Tokyo University of Science	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/605/165/GCF_022605165.1_ASM2260516v1/GCF_022605165.1_ASM2260516v1_genomic.gff.gz	gff	2022-05-06	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2022-05-06	5c8533a5e9d88cdd52feaa2561249319
GCF_015220715.1	fPygNat1.pri	42514	Pygocentrus nattereri	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/220/715/GCF_015220715.1_fPygNat1.pri/GCF_015220715.1_fPygNat1.pri_genomic.gff.gz	gff	2020-11-10	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.5	2020-11-15	93debf2ea2bea7d6e48bdc6a86de0afa
GCF_003171515.1	CUR_PTRM4_2.2	45151	Pyrenophora tritici-repentis	RefSeq	Curtin University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/171/515/GCF_003171515.1_CUR_PTRM4_2.2/GCF_003171515.1_CUR_PTRM4_2.2_genomic.gff.gz	gff	2024-06-26	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2024-06-27	2a9509beb959a51cbfdb8715078835e5
GCF_004355905.1	PgNI	148305	Pyricularia grisea	RefSeq	Academia Sinica	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/355/905/GCF_004355905.1_PgNI/GCF_004355905.1_PgNI_genomic.gff.gz	gff	2019-10-22	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2022-12-15	81c4bf1601aa4960053abf5fc29f03bc
GCF_000002495.2	MG8	242507	Pyricularia oryzae 70-15	RefSeq	International Rice Blast Genome Consortium	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/495/GCF_000002495.2_MG8/GCF_000002495.2_MG8_genomic.gff.gz	gff	2019-11-29	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2023-06-20	c3993e86fabc4101d5b8f88dfa68256a
GCF_004337985.1	PpBr36	1578925	Pyricularia pennisetigena	RefSeq	Academia Sinica	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/337/985/GCF_004337985.1_PpBr36/GCF_004337985.1_PpBr36_genomic.gff.gz	gff	2019-07-12	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2022-12-15	879014a2bf713f773b7ed3c371a83fcb
GCF_963583255.1	drPyrComm1.1	23211	Pyrus communis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/583/255/GCF_963583255.1_drPyrComm1.1/GCF_963583255.1_drPyrComm1.1_genomic.gff.gz	gff	2024-09-18	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2024-09-20	d443e03096aa7507d8c4d483ea934a1f
GCF_032062135.1	UCB_Pads_2.0	30357	Pyxicephalus adspersus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/062/135/GCF_032062135.1_UCB_Pads_2.0/GCF_032062135.1_UCB_Pads_2.0_genomic.gff.gz	gff	2025-03-19	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2025-03-25	66a321f1f72743db1239f7f09aa0ead6
GCF_001633185.2	ValleyOak3.2	97700	Quercus lobata	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/633/185/GCF_001633185.2_ValleyOak3.2/GCF_001633185.2_ValleyOak3.2_genomic.gff.gz	gff	2019-10-07	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.2	2023-06-20	9b9c4483ab61272c59757734079b2148
GCF_932294415.1	dhQueRobu3.1	38942	Quercus robur	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/932/294/415/GCF_932294415.1_dhQueRobu3.1/GCF_932294415.1_dhQueRobu3.1_genomic.gff.gz	gff	2022-08-24	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	10.0	2023-06-06	b63e30b22937e20d25ca5ed36ee4372e
GCF_905171775.1	aRanTem1.1	8407	Rana temporaria	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/171/775/GCF_905171775.1_aRanTem1.1/GCF_905171775.1_aRanTem1.1_genomic.gff.gz	gff	2021-03-15	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.6	2021-03-26	eed44da5e1827aafcece2fd70ff5b6a4
GCF_032444005.1	aRanImi1.pri	111125	Ranitomeya imitator	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/444/005/GCF_032444005.1_aRanImi1.pri/GCF_032444005.1_aRanImi1.pri_genomic.gff.gz	gff	2024-10-25	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.3	2024-11-15	9d1ab40365dcef9175ae0e9df1c05b23
GCF_000801105.2	ASM80110v3	3726	Raphanus sativus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/801/105/GCF_000801105.2_ASM80110v3/GCF_000801105.2_ASM80110v3_genomic.gff.gz	gff	2023-06-01	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.1	2023-06-09	821b84f93aaa010e0fe2b31647ecb5fe
GCF_036323735.1	GRCr8	10116	Rattus norvegicus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/323/735/GCF_036323735.1_GRCr8/GCF_036323735.1_GRCr8_genomic.gff.gz	gff	2024-02-09	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon; cmsearch; tRNAscan-SE	10.2	2024-02-24	d1ab9fda3c7738e346e12a92b05fd5d1
GCF_011064425.1	Rrattus_CSIRO_v1	10117	Rattus rattus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/064/425/GCF_011064425.1_Rrattus_CSIRO_v1/GCF_011064425.1_Rrattus_CSIRO_v1_genomic.gff.gz	gff	2020-03-13	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.3	2022-09-28	20d74206de8f0f8877edb101434fa660
GCF_042764415.1	Remth1	72144	Remersonia thermophila	RefSeq	DOE Joint Genome Institute	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/042/764/415/GCF_042764415.1_Remth1/GCF_042764415.1_Remth1_genomic.gff.gz	gff	2025-01-31	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2025-02-01	6255a18ce2e027fea0a4d93b36ca90ae
GCF_028389875.1	bPtePen1.pri	8795	Rhea pennata	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/389/875/GCF_028389875.1_bPtePen1.pri/GCF_028389875.1_bPtePen1.pri_genomic.gff.gz	gff	2023-12-20	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2024-01-29	5a884cf5a9b8bc14f1ac612522b1a8d9
GCF_901001135.1	aRhiBiv1.1	194408	Rhinatrema bivittatum	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/001/135/GCF_901001135.1_aRhiBiv1.1/GCF_901001135.1_aRhiBiv1.1_genomic.gff.gz	gff	2019-06-18	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.2	2022-09-29	094495aad5d3a8011ac5153f980ac6ef
GCF_021869965.1	sRhiTyp1.1	259920	Rhincodon typus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/869/965/GCF_021869965.1_sRhiTyp1.1/GCF_021869965.1_sRhiTyp1.1_genomic.gff.gz	gff	2022-05-27	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2022-06-10	0cc9373be0f37260d6eaf7d97d32b2b5
GCF_030035675.1	rRhiFlo1.hap2	261503	Rhineura floridana	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/035/675/GCF_030035675.1_rRhiFlo1.hap2/GCF_030035675.1_rRhiFlo1.hap2_genomic.gff.gz	gff	2023-12-15	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2023-12-19	80ad92700c2c5e9f3bb711a72bf0c0ef
GCF_050947455.1	aRhiDar2.hap1	43563	Rhinoderma darwinii	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/050/947/455/GCF_050947455.1_aRhiDar2.hap1/GCF_050947455.1_aRhiDar2.hap1_genomic.gff.gz	gff	2025-07-30	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.4	2025-08-02	d58540ee93ed6c96b34258d11d70783a
GCF_004115265.2	mRhiFer1_v1.p	59479	Rhinolophus ferrumequinum	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/115/265/GCF_004115265.2_mRhiFer1_v1.p/GCF_004115265.2_mRhiFer1_v1.p_genomic.gff.gz	gff	2023-02-27	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-03-01	0c1deff894c40dc8509724236a106650
GCF_036562045.2	ASM3656204v1	89399	Rhinolophus sinicus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/562/045/GCF_036562045.2_ASM3656204v1/GCF_036562045.2_ASM3656204v1_genomic.gff.gz	gff	2025-06-03	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.4	2025-06-11	ffe0670e5ef0342b61494b14393be3d3
GCF_007565055.1	ASM756505v1	61622	Rhinopithecus roxellana	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/565/055/GCF_007565055.1_ASM756505v1/GCF_007565055.1_ASM756505v1_genomic.gff.gz	gff	2019-09-16	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.2	2022-09-28	56217d2cc9a6371d21930e1afa33084b
GCF_043290135.1	USDA_Rmic	6941	Rhipicephalus microplus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/043/290/135/GCF_043290135.1_USDA_Rmic/GCF_043290135.1_USDA_Rmic_genomic.gff.gz	gff	2025-08-01	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.4	2025-08-08	2780f0858360fe164845f2c8371a4b55
GCF_013339695.2	BIME_Rsan_1.4	34632	Rhipicephalus sanguineus	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/339/695/GCF_013339695.2_BIME_Rsan_1.4/GCF_013339695.2_BIME_Rsan_1.4_genomic.gff.gz	gff	2022-07-08	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	10.0	2022-07-16	abcbeea62cd24bd0e59bf5ec06b59fca
GCF_016906535.1	ASM1690653v1	456999	Rhizoctonia solani	RefSeq	China Agricultural University	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/906/535/GCF_016906535.1_ASM1690653v1/GCF_016906535.1_ASM1690653v1_genomic.gff.gz	gff	2021-08-27	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2023-06-20	e0a81daf90dcf6939b93f3e3cd0d2f8f
GCF_026210795.1	ASM2621079v1	588596	Rhizophagus irregularis	RefSeq	Royal Botanic Gardens Kew	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/210/795/GCF_026210795.1_ASM2621079v1/GCF_026210795.1_ASM2621079v1_genomic.gff.gz	gff	2024-06-26	2025-09-09	Eukaryotic Annotation Propagation Pipeline			2024-06-27	0c7c9f21c824e7d906e646f171ad027f
GCF_020921035.1	ASM2092103v1	178133	Rhodamnia argentea	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/921/035/GCF_020921035.1_ASM2092103v1/GCF_020921035.1_ASM2092103v1_genomic.gff.gz	gff	2022-05-11	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2022-05-18	809595fc1909686de739b8a93b6b0468
GCF_030253575.1	ASM3025357v1	182163	Rhododendron vialii	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/253/575/GCF_030253575.1_ASM3025357v1/GCF_030253575.1_ASM3025357v1_genomic.gff.gz	gff	2023-07-18	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-07-22	78c41f3b8ca979c05c56a6112b640191
GCF_003676215.2	ASM367621v3	43146	Rhopalosiphum maidis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/676/215/GCF_003676215.2_ASM367621v3/GCF_003676215.2_ASM367621v3_genomic.gff.gz	gff	2019-02-14	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	8.1	2019-06-24	dfb189c8030e53a7b69f6f92044d0851
GCF_020882245.1	ASM2088224v1	40932	Rhopalosiphum padi	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/882/245/GCF_020882245.1_ASM2088224v1/GCF_020882245.1_ASM2088224v1_genomic.gff.gz	gff	2023-11-09	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.2	2023-11-15	0a912189fba7eb6233f6d1643edfd4f4
GCF_019578655.1	ASM1957865v1	3988	Ricinus communis	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/578/655/GCF_019578655.1_ASM1957865v1/GCF_019578655.1_ASM1957865v1_genomic.gff.gz	gff	2022-05-18	2025-09-09	NCBI eukaryotic genome annotation pipeline	Best-placed RefSeq; Gnomon	9.0	2022-05-20	92e1fc00360b26d381301268086b3e29
GCF_028500815.1	bRisTri1.patW.cur.20221130	75485	Rissa tridactyla	RefSeq	NCBI RefSeq	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/500/815/GCF_028500815.1_bRisTri1.patW.cur.20221130/GCF_028500815.1_bRisTri1.patW.cur.20221130_genomic.gff.gz	gff	2023-03-08	2025-09-09	NCBI eukaryotic genome annotation pipeline	Gnomon; cmsearch; tRNAscan-SE	10.1	2023-03-15	d31ee3880649cf541973f93df3a17098
